"nome","resumo","coordenador"
"PRESTAP PROGRAMA DE ESTATÍSTICA APLICADA","O prestap tem por finalidade a profissionalização de discentes dos cursos de estatística e ciências atuariais; apoiar docentes da uerj no tratamento estatístico de dados necessários em suas atividades de pesquisa; apoiar órgãos internos e externos na elaboração de projetos que envolvam pesquisa quantitativa; formular convênios de cooperação técnica com a universidade para apoio a alunos de pós-graduação em estudos quantitativos de suas teses e dissertações; promover e participar de eventos acadêmicos para a disseminação de estatística pesquisa de mercado e atuária","Guilherme Caldas De Castro"
"CARIOCAP DESIGN","O cariocap design é um projeto de extensão que promove a interseção entre educação básica ensino superior e comunidade externa conectando design educação e cultura digital. Desenvolvido no instituto de aplicação fernando rodrigues da silveira (cap-uerj) em parceria com a escola superior de desenho industrial (esdi-uerj) o projeto busca integrar fundamentos teóricos e práticos proporcionando uma base consistente para a construção do conhecimento e promovendo experiências formativas que articulam conceitos e práticas na criação de soluções visuais e interativas. O projeto se organiza a partir do laboratório de design um espaço pedagógico e tecnológico estruturado para aproximar estudantes do ensino fundamental ii e ensino médio do cap-uerj alunos da graduação da esdi-uerj professores da educação básica ex-alunos servidores técnico-administrativos e a comunidade externa das práticas do design fomentando a produção de materiais gráficos físicos e digitais. As ações incluem: -oficinas interdisciplinares abordando ilustração digital cerâmica estêncil design audiovisual e animação; -criação de identidades visuais para eventos institucionais como a olimpíada cap-uerj e campanhas temáticas; -produção de materiais didáticos e digitais integrando tecnologias da informação e comunicação (tics) ao ensino; -eventos acadêmicos e culturais como o encontro fazedu que promove trocas entre professores estudantes e pesquisadores; -divulgação científica e pedagógica com publicação de pesquisas e exposição de projetos nas redes sociais. Por meio dessas iniciativas o cariocap design amplia as possibilidades de ensino-aprendizagem incentivando a colaboração a experimentação e a inovação no contexto educacional. Ao conectar diferentes níveis de ensino e promover a formação continuada o projeto contribui para a construção de um ambiente de ensino dinâmico e alinhado às demandas contemporâneas da educação e do design.","Lucimeri Ricas Dias"
"UERJBOTZ - EQUIPE DE ROBÓTICA DA UERJ","A uerjbotz é uma equipe de robótica discente da uerj que busca prover aos seus integrantes a aplicação prática dos conhecimentos adquiridos ao longo do curso de engenharia (e de outras áreas) promovendo seus desenvolvimentos técnico acadêmico e social através do desenvolvimento de robôs para atividades de ensino e participação em competições de caráter educacional. Os robôs são projetados e construídos pelos estudantes e supervisionados pelo coordenador usando infraestrutura da uerj. Além da participação em competições a uerjbotz busca servir à sociedade através de estudos e/ou projetos que promovam o desenvolvimento econômico e social da comunidade do oferecimento de cursos de curta duração às comunidades interna e externa facilitando acesso a muitos que dispõem de poucos recursos da realização de projeto de robótica educacional junto à escolas públicas e participação em mostras e eventos científicos levando conhecimentos de robótica para crianças e adolescentes ajudando a prover-lhes novas perspectivas sobre o mundo. Este projeto de extensão visa dar à uerjbotz suporte para a continuidade das atividades de pd&i com propósitos educacionais incluindo competições disseminação de conhecimento e humanização da robótica. Em 2024 mais de 5000 pessoas foram alcançadas pelas atividades presenciais ou remotas da uerjbotz que incluíram a presença em 10 eventos entre competições mostras científicas e congressos a publicação de um artigo científico e um capítulo de livro minicursos para as comunidades interna e externa a uerj e divulgação científica em redes sociais. Ao longo dos próximos 24 meses pretende-se ampliar a atuação da equipe e o alcance dos projetos realizados além de desenvolver robôs para participação novas categorias e organizar eventos de robótica na uerj.","Téo Cerqueira Revoredo"
"CAPACITAÇÃO PARA INSERÇÃO DIGITAL EM APOIO AO EMPREENDORISMO RURAL DOS PEQUENOS AGRICULTORES DO ESTADO DO RIO DE JANEIRO","Os agricultores familiares são responsáveis pelo plantio da maior parte da produção agrícola do estado destacando-se na produção de hortaliças olerícolas e frutas. Nas atividades pecuárias também têm destacada participação na bovinocultura de corte e leite além de avicultura psicultura e outros. A agropecuária fluminense se estende sobretudo nas regiões serrana noroeste e norte do estado. O presente projeto de extensão visa aproximar a comunidade acadêmica dos pequenos produtores rurais agricultores orgânicos familiares através do desenvolvimento de aplicativos para smartphone que objetiva auxiliá-los na gestão da produção e da comercialização dos seus produtos por meio de cooperativas e associações. Desta forma o projeto de extensão contribuirá com a edificação da economia solidária inclusão digital e com o fortalecimento do empreendedorismo rural dos pequenos agricultores do estado do rio de janeiro. O projeto conta com parcerias como secretaria de estado de agricultura pecuária pesca e abastecimento (seappa) através da superintendência de desenvolvimento rural sustentável união das associações e cooperativas usuárias do pavilhão 30 (unacoop) associação de agricultores biológicos do estado do rj (abio) entre outras instituições do nosso estado.","Margareth Gonçalves Simões"
"LABORATÓRIO DE HUMANIDADES DIGITAIS DA UERJ- LAHDUERJ","O laboratório de humanidades digitais da uerj tem por objetivo nuclear professores pesquisadores ativistas desenvolvedores da tecnologia alunos e bolsistas de modo a dialogar debater e refletir criticamente sobre dados digitais métodos digitais e infraestruturas digitais desde a perspectiva das ciências humanas. Ele agrega e é alimentado por projetos de pesquisa e ensino com vistas a estabelecer parcerias com professores do ile e de outras unidades e universidades. Nosso propósito é a produção e divulgação de conhecimento e o estabelecimento de redes colaborativas que conectem diferentes modos de mobilizar as tecnologias digitais na pesquisa no ensino e na vida social como um todo. O projeto se propõe nuclear as diferentes reflexões e perspectivas críticas sobre as tecnologias digitais na área de letras da uerj ao mesmo tempo que estabelecer diálogos em eixo transdisciplinar e transnacional com laboratórios de humanidades digitais no brasil assim como com instituições norte-americanas como a university of richmond da américa latina e da frança. As atividades incluem uma série de ações e produtos que utilizam ferramentas de programação com o propósito de entrar em contato e desenvolver dados métodos e infraestruturas digitais. Promove a criação de um repositório que colecione armazene e preserve posts de diferentes plataformas digitais. Com esse objetivo as ações desenvolvidas incluem: 1) atividades que envolvam professores e alunos de diferentes departamentos unidades e universidades ativistas e desenvolvedores. 2) promoção e organização de atividades extensionistas e eventos online e presenciais como mini-cursos oficinas e palestras 3) coordenação e suporte dessas ações 3) criação de um repositório digital a partir de posts em diferentes mídias sociais 4) criação de um site institucional e de contas em diversas plataformas das redes sociais 5) disponibilização de materiais audiovisuais e textuais como podcasts e cartilhas digitais.","Alejandra Judith Josiowicz"
"OFICINA DE DESENVOLVIMENTO DE NEGÓCIOS: DA BANCADA DE PESQUISA PARA O MERCADO","A presente proposta tem como objetivo consolidar uma base de conhecimento voltada ao apoio no desenvolvimento e na melhoria de negócios promovendo a cultura empreendedora e inovadora no ambiente universitário e seu entorno. O projeto busca capacitar empreendedores acadêmicos (alunos docentes pesquisadores e técnicos da uerj e de outras universidades) e não acadêmicos (profissionais servidores públicos empresários e outros agentes da sociedade) para transformar conhecimento em soluções viáveis técnica e comercialmente com potencial de retorno financeiro para os empreendedores e impacto institucional social e econômico para a universidade e a comunidade. As atividades contemplam a continuidade da revisão sistemática da literatura sobre o processo empreendedor estudos de campo com empreendedores e ambientes de inovação apoio direto à implantação e melhoria de negócios desenvolvimento de ferramentas e soluções metodológicas bem como a construção de uma infraestrutura digital de compartilhamento de conhecimento acumulado. Além disso serão organizados seminários oficinas e cursos de extensão disciplinas de graduação e pós-graduação e eventos técnico-científicos que ampliem a disseminação das experiências e resultados do projeto. A proposta também prevê a produção de publicações técnicas e acadêmicas que sistematizem os aprendizados obtidos contribuindo para a consolidação do empreendedorismo como campo de estudo aplicado à realidade universitária. Em parceria com instituições nacionais e internacionais como a universidade de aveiro o projeto se insere no esforço de integração entre universidade sociedade e mercado fortalecendo o papel da uerj como promotora de inovação com compromisso social.","Andre Ribeiro De Oliveira"
"REVISTA ARCOS DESIGN","A revista arcos design é uma publicação digital semestral do programa de pós-graduação em design da esdi/uerj que busca promover a divulgação de estudos e trabalhos científicos em design em interseção com outros campos do fazer e do saber. Buscamos divulgar produções científicas que priorizem o campo do design nas suas mais diversas áreas de conhecimento em especial àquelas que se relacionam às linhas de pesquisa do ppdesdi. A arcos design publica artigos completos originais e inéditos assim como resenhas críticas ensaios textuais ensaios visuais ensaios audiovisuais traduções entrevistas e artigos de iniciação científica. Em paralelo ao processo de publicação de artigos inéditos a revista procura resgatar textos de importância histórica para a facilitação de acesso às fontes bibliográficas relevantes no campo do design e áreas afins. A revista tem por vocação o incentivo ao diálogo entre as instâncias de pesquisa ensino e extensão como forma de contemplar a diversidade de interesses sobre as questões que se dão no entorno da atividade de design. O periódico entende-se também como espaço de formação de pesquisadores abrindo-se como caminho para iniciantes e para a participação e diálogo com todas as esferas da educação superior. A política editorial da arcos considera a relevância de criação de um espaço democrático para divulgação científica de pesquisas. Por fim a arcos design considera que a prática do design e áreas afins deve ser acompanhada do processo crítico-reflexivo e que as pesquisas em curso no brasil e no mundo são de fundamental importância para o desenvolvimento dos seus respectivos campos e para questões da sociedade em geral.","Barbara Jane Necyk"
"PESQUISA APLICADA EM INTELIGÊNCIA ARTIFICIAL","O objetivo deste projeto é a colaboração entre a uerj por meio das udts lemec e lema o senai/cimatec e o icmc/usp. Serão realizadas atividades de capacitação para os alunos do programa de pós-graduação em modelagem computacional (mestrado e doutorado - nota 6 na coordenação de área interdisciplinar da capes) e profissionais interessados nas áreas de modelagem computacional e inteligência artificial. A participação do instituto politécnico da uerj em atividades de formação de recursos humanos e de realização de pesquisas estratégicas para o país em parceria com o senai uma instituição que possui capilaridade nacional e o icmc/usp uma instituição de excelência na produção e disseminação de conhecimento por meio da formação de recursos humanos do desenvolvimento de pesquisas de ponta e da extensão contribuirão para o desenvolvimento científico tecnológico e econômico do país. Os recursos humanos formados permitirão a ampliação do alcance dos trabalhos de pesquisa aplicada realizados atuando como multiplicadores.","Antonio Jose Da Silva Neto"
"METABÓLICO - METABOLISMO ECONÔMICO REGIONAL","Os desafios para promover o desenvolvimento econômico e social regional requerem um esforço de planejamento e de ações coordenadas que num contexto como o atual de descarbonização da economia superação do aquecimento global e das mudanças climáticas a mudança de um modelo produtivo degenerador e poluente para um modelo sustentável para uma economia sustentável e circular requer que os gestores e planejadores públicos assim como a sociedade como um todo tenham informações e subsídios para a construção de ações embasadas. A região do médio paraíba se enquadra neste contexto movida por siderurgia metalurgia e indústria automotiva. Entender os fluxos de energia materiais e água nessa região é fundamental para apoiar o desenvolvimento de políticas públicas e planos de ações para promover o desenvolvimento econômico regional.","Francisco Santos Sabbadini"
"CIÊNCIA DE DADOS E INTELIGÊNCIA ARTIFICIAL","Os dados são o novo ouro! A ciência de dados é uma área interdisciplinar em ascensão que cada vez está ganhando mais espaço na resolução de problemas complexos em diferentes áreas desde assuntos práticos tais como mercado financeiro e gestão pública até assuntos teóricos como matemática e física teórica. O projeto possui o objetivo geral de estabelecer uma base extensionista para o laboratório interdisciplinar virtual de inteligência artificial (livia na fase de cadastramento) no intuito de formar parceria com os diversos setores da sociedade para divulgar a importância de dados as aplicações de ia realizar projetos e participar em discussões sobre as consequências dessas novas tecnologias. Esse projeto tem benefícios para a uerj e para a sociedade. Nós vamos ajudar os diversos setores da sociedade públicos e privados na resolução de problemas em uma abordagem baseada em dados e por outro lado teremos acesso aos dados do mundo real que são muito importantes no treinamento de um cientista de dados. Dessa forma os nossos alunos terão experiência de trabalhar com problemas práticos.","Vahid Nikoofard"
"DESENVOLVIMENTO DE ROBÔS DIDÁTICOS USANDO PROTOTIPAGEM ELETRÓNICA COMO FERRAMENTA PARA ESTIMULAR O APRENDIZADO NOS DIFERENTES NÍVEIS DE ENSINO","Os desenvolvimentos tecnológicos nas áreas da mecânica da elétrica e da computação permitiram a construção de robôs no século xx mas a vontade de criar seres artificias que ganham vida acompanha o homem desde tempos antigos. O contínuo progresso técnico científico das últimas décadas possibilitou aprimorar e diversificar a robótica que já faz parte de nossa sociedade. Neste cenário o uso de placas de prototipagem eletrônica em diversas aplicações domésticas industriais ou acadêmicas tem ampliado os horizontes de cientistas profissionais e técnicos da área. O presente projeto propõe a construção de robôs didáticos usando placas arduino ou similares pelos alunos dos cursos de graduação do iprj/uerj. Para a partir destes robôs desenvolver material que facilite o ensino e a discussão de conceitos básicos de engenharia robótica e tecnologia. Assim usando os robôs e os materiais desenvolvidos promover em visitas a escolas o aprendizado e ensino destes temas entre alunos dos níveis de ensino médio e fundamental. Apresentando assim de forma didática e amena o iprj/uerj à comunidade e a potenciais candidatos a cursar estudos de nível superior.","Joel Sánchez Domínguez"
"ASSISTÊNCIA TÉCNICA EM HABITAÇÃO DE INTERESSE SOCIAL: PROJETO MORADIA DIGNA NO MORRO DA COCADA","O morro da cocada está localizado no plano urbanístico da região de pendotiba zona especial de interesse social (zeis) com topografia acidentada e inúmeras habitações em situação precária ou de risco. A comunidade possui em média 350 imóveis e 1.130 moradores. O presente trabalho tem por objetivo prestar assistência técnica habitacional de interesse social (athis) sem fins lucrativos a fim de atender a aproximadamente 23 famílias da comunidade da cocada em parceria com a secretaria de habitação e regulamentação fundiária da prefeitura municipal de niterói - smhrf. Para alcançar o objetivo de propor melhorias habitacionais para as residências mencionadas serão realizadas as seguintes etapas metodológicas: entrevistas com os moradores cadastrados no programa no programa de athis; realizados levantamentos no local; análise de materiais e do local visando o conforto térmico das edificações; desenvolvimento de projetos de arquitetura e engenharia para reforma das edificações; apresentação para os moradores; orçamentação e execução de obra. Os recursos e a execução de obras estão vinculados ao programa moradia digna com verba da caixa econômica federal. Espera-se com esse projeto de extensão a complementação do ensino acadêmico a atuação de caráter social e a ampliação da atuação profissional.","Paula De Castro Brasil"
"RECICOCO","A humanidade produz muito lixo infelizmente não descarta corretamente os seus resíduos sólidos. é comum a presença de grandes quantidades de resíduos plásticos e fibras vegetais nos oceanos e em aterros sanitários. Neste projeto serão produzidos compósitos com copos descartáveis de polipropileno e fibras vegetais (coco e bananeira). As composições estudadas terão preferencialmente maior quantidade de plásticos 60-800% e 40-20 % de fibra de coco. O impacto social do projeto será avaliado através da parceria com escolas de ensino médio e rede de artesãos da zona oeste. Os compósitos desenvolvidos auxiliarão na renda familiar dos artesãos e estimularão os alunos e moradores para o ensino de ciência e a consciência ecológica.","Alex Da Silva Sirqueira"
"TECNOLOGIAS EMERGENTES E APRENDIZAGEM BASEADA EM PROJETOS ALIADAS NA FORMAÇÃO DO JOVEM CONTEMPORÂNEO","O projeto de extensão “tecnologias emergentes e aprendizagem baseada em projetos aliadas na formação do jovem contemporâneo” tem como objetivo contribuir para a formação de professores e estudantes da educação básica frente aos desafios da quarta revolução industrial promovendo o acesso crítico criativo e responsável às tecnologias emergentes. Com ênfase em inteligência artificial (ia) internet das coisas (iot) e pensamento computacional as ações do projeto articulam experimentação prática reflexão ética e metodologias ativas como a aprendizagem baseada em projetos. No biênio 2025–2027 o projeto avança em uma nova etapa a partir do fortalecimento das parcerias com o ciep 392 e a escola municipal presidente médice. Nessas instituições foram aplicados formulários diagnósticos para mapear interesses desafios e demandas formativas que servirão de base para o planejamento colaborativo das ações. As atividades previstas incluem oficinas cursos rodas de conversa produção de materiais didáticos e apoio à construção de projetos interdisciplinares. A atuação do ideialab laboratório vinculado a projetos faperj e prodocência será fundamental para a implementação de soluções tecnológicas e para o envolvimento de discentes da graduação promovendo a integração entre ensino pesquisa e extensão. Com abordagem dialógica foco na formação docente e abertura ao protagonismo estudantil o projeto visa não apenas à inclusão digital mas à qualificação dos sujeitos para participar de forma ativa e crítica da sociedade em transformação.","Mônica Maria Ferreira Da Costa"
"UERJ-SATS (GRUPO DE SATÉLITES DA UERJ)","O projeto uerj-sats visa responder ao crescente interesse no desenvolvimento construção lançamento e rastreamento de satélites e outros objetos espaciais de pequenas dimensão tais como cubesats nanossatélites cansats pocketcubes balloonsats. Com o potencial de projetar a uerj no cenário brasileiro e mundial na área espacial. O grupo que vai compor a uerj-sats é oriundo do bem sucedido projeto gfrj (grupo de foguetes do rio de janeiro) porém terá especialização na área de satélites e balloonsats. O grupo também poderá participar em competições acadêmicas nas áreas de satélites e balloonsats tais como a obsat (olimpíada brasileira de satélites) cubedesign (do inpe – instituto nacional de pesquisas espaciais). Em razão do baixo custo de desenvolvimento e lançamento os cubesats representam uma alternativa cada vez mais utilizada. Inúmeros países e instituições que não tinham capacidade de acesso ao espaço puderam presenciar tal avanço tecnológico. Garantindo a presença de vários perfis de usuários em seu desenvolvimento desde amadores até grandes companhias comerciais. Há alguns exemplos de sucesso no brasil como cubesat projetado para a missão garatéa-l que será a primeira sonda espacial brasileira à órbita da lua. Outras missões brasileiras são: (1) nanosatc-br1 (1u) – para coletar dados do campo magnético terrestre esse foi o primeiro cubesat brasileiro desenvolvido pelo inpe e pela universidade federal de santa maria (ufsm) e lançado ao espaço em 2014; (2) cubesat serpens (3u) - lançado em 2015 com o objetivo a testar novas tecnologias desenvolvidas por universidades brasileiras bem como a capacitação de engenheiros estudantes e pesquisadores; (3) cubesat floripasat-1 (1u) - com objetivo semelhante ao anterior com as principais finalidades de fomentar o desenvolvimento de tecnologia nacional para outras missões espaciais brasileiras lançado em 2019 por iniciativa de alunos da universidade federal de santa catarina (ufsc).","Jorge Luis Machado Do Amaral"
"POPULARIZAÇÃO E DISSEMINAÇÃO DO SETOR NAVAL TECNOLOGIAS E MEIO AMBIENTE","O tecnólogo em construção naval apresenta aptidão para atuar em equipe multidisciplinar no sentido de utilizar seu conhecimento para provocar mudanças no ambiente em que está inserido é capaz de absorver e desenvolver novos processos e tecnologias além de planejar operar e controlar processos de produção. O setor de construção naval brasileiro experimenta um movimento de retomada de investimentos. Tal fato decorreu principalmente do crescimento das atividades petrolíferas offshore que acarretou a necessidade de novas embarcações para esse mercado e de uma política promulgada em janeiro de 2022 que institui o programa de estímulo ao transporte por cabotagem apelidado de br do mar. Assim de acordo com o exposto o tema relacionado a construção naval se torna essencial para a economia do estado do rio de janeiro. O presente projeto tem como objetivo despertar o interesse pela ciência tecnologia e o meio ambiente além da divulgação do setor naval para a comunidade/sociedade em geral incluindo os discentes universitários e de nível médio. Para isto o projeto possui em uma primeira etapa a sensibilização dos alunos do curso de tecnologia em construção naval realizada pelos docentes envolvido com o projeto capacitando-os a oferecer palestras oficinas teórico-práticas e minicursos em ações extensionistas onde espera-se despertar a atenção do público envolvido para a disseminação de conhecimentos científicos e tecnológicos.","Marcelo Musci Zaib Antônio"
"LABORATÓRIO DE PESQUISA E PRODUÇÃO DE MARICULTURA SUSTENTÁVEL","O projeto ""laboratório de pesquisa e produção de maricultura sustentável"" tem como principal objetivo fornecer sementes de nodipecten nodosus (vieira) para os maricultores locais da baía de ilha grande promovendo a maricultura sustentável na região. A baía de ilha grande é um local de grande biodiversidade marinha e condições ideais para a atividade o que torna a região propensa ao desenvolvimento da maricultura. A partir da produção de sementes de vieira em laboratório o projeto visa apoiar os maricultores locais garantindo a continuidade e o crescimento da atividade que tem um forte impacto na economia local. O fornecimento de sementes para cultivo em fazendas marinhas sustentáveis é um passo fundamental para o aumento da produção de moluscos na região. Em paralelo o projeto também busca a produção de matéria-prima para pesquisa científica especificamente para a obtenção de biofármacos com propriedades antimetastáticas utilizando as partes não comestíveis da vieira. O projeto também tem um componente de extensão universitária com a participação de alunos do curso de oceanografia. Os estudantes são envolvidos diretamente nas atividades do laboratório tendo a oportunidade de aplicar seus conhecimentos acadêmicos em campo além de aprender sobre os processos que envolvem a maricultura sustentável. A participação dos alunos favorece a integração entre o ensino a pesquisa e a comunidade local. Essa interação contribui para o desenvolvimento de novas metodologias e a disseminação do conhecimento sobre maricultura sustentável beneficiando tanto a academia quanto a comunidade local.","Marcos Bastos Pereira"
"A ÚLTIMA VIAGEM DOS NAVIOS. DESMANTELAMENTO: OS PROBLEMAS DO FIM DA VIDA DAS EMBARCAÇÕES. UMA ANÁLISE DO DESCOMISSIONAMENTO NA BAÍA DE GUANABARA E O IMPACTO DA SOCIEDADE LOCAL.","O que acontece depois que a vida útil dos navios expira? Quando a vida dos navios chega ao fim cerca de 90% deles acabam em um cemitério na costa da índia paquistão indonésia ou bangladesh. E o que acontece com os navios brasileiros? As práticas industriais bem como o contato destas devem ser incentivadas especialmente para os alunos pertencentes aos cursos do setor de produção industrial os quais estão sendo preparados para entrar no mercado de trabalho através deste setor. Este projeto tem como objetivo ampliar os conhecimentos dos alunos sobre as práticas industriais de produção e descomissionamento de navios e embarcações de médio e grande porte porém não ficando restritos somente a área naval podendo ampliar para demais áreas das engenharias atreladas ao setor naval.Tendo como objetivos específicos a caracterização de processos realizados no setor industrial e proporcionar conhecimento a respeito de práticas tais como: soldagem caracterização de amostras ensaios destrutivos e não destrutivos softwares e programas utilizados nos processos de desenvolvimento de projetos ferramentas de planejamento logística transporte marítimo inglês técnico marítimo entre outros. Este projeto também terá enfoque na preparação e apresentação pessoal dos alunos buscando ajudá-los na confecção e atualização de currículos e plataformas tais como lattes linkedin e outros. As atividades do projeto serão através de palestras cursos minicursos oficinas reuniões visitas técnicas entre outros. O projeto tem a missão de promover a troca entre academia sociedade indústria e o mercado integrando o conhecimento acadêmico à agilidade industrial bem como apresentar a uerj-zo como uma instituição de pesquisa e desenvolvimento com a qualidade educacional tecnológica e ambiental pronto para o século xxi. Este projeto poderá contar com outros colaboradores externos à uerj-zo. O projeto tem como objetivo promover uma política de valorização do ensino técnico.","Tetyana Gurova"
"DIFUSÃO DO USO EFICIENTE DE FERRAMENTAS TECNOLÓGICAS NAS ATIVIDADES DE ENSINO E DE APRENDIZAGEM","A revolução digital protagonista de rápidas e substanciais alterações na forma como as pessoas se relacionam aprendem e trabalham nos dias de hoje mudou o mundo de forma irreversível. Segundo löbler (2010) estudos concluíram que as tecnologias digitais podem promover inclusão social maior igualdade de oportunidade (equidade) maior eficiência na execução das atividades e inovação. Dessa forma aqueles que ainda não participam desse mundo digital terão que se adaptar às novas demandas para não ficarem fadados a perderem as mais diversas oportunidades pessoais e profissionais e aqueles que subutilizam as ferramentas tecnológicas terão que se atualizar e aprender a utilizá-las de forma eficiente pelo mesmo motivo. Sendo assim reconhecendo a relevância desse tema para a sociedade contemporânea como um todo a presente proposta de projeto objetiva difundir e esclarecer a utilização de algumas ferramentas tecnológicas gratuitas por meio de mídia digital e/ou material impresso com o objetivo de promover maior eficiência na utilização dessas ferramentas tecnológicas que poderão ser utilizadas para melhorar o ensino a aprendizagem e também várias atividades profissionais.","Silvia Dos Reis Alcântara"
"PROJETO DE EMPREENDIMENTOS NA PRATICA","Este projeto objetiva criar um espaço institucional que permita aos empreendedores e às pequenas e médias empresas (pmes) elaborar ou sistematizar através da ação dos alunos e professores do dein/fen/uerj seus projetos de negócio. Tanto empreendedores quanto pmes enfrentam um ambiente complexo e competitivo ao mesmo tempo em que têm forte restrição de recursos sejam financeiros ou humanos. Este contexto os torna objeto privilegiado para a extensão universitária.","Dercio Santiago Da Silva Junior"
"GESTÃO DO CONHECIMENTO NA PRÁTICA","Este projeto objetiva criar um espaço institucional que permita às pequenas e médias empesas (pmes) e outras organizações integrar ao seu dia a dia através da ação dos alunos e professores do dein/fen/uerj práticas de gestão do conhecimento. Atualmente as organizações enfrentam um ambiente complexo e competitivo ao mesmo tempo em que têm forte restrição de recursos sejam financeiros ou humanos. Este contexto as torna objeto privilegiado para a extensão universitária.","Dercio Santiago Da Silva Junior"
"EMUSEU DO ESPORTE","O projeto em tela resume-se como uma proposta de desenvolver aplicativos tecnológicos nas várias áreas do conhecimento em plataformas de software livre disseminando e desenvolvendo uma cultura de tecnologia como ferramenta estratégica e inovadora onde a visão do pesquisador aluno empreendedor é a mola propulsora de todo o desenvolvimento. O “emuseu do esporte” consiste na criação de museus virtuais com acesso gratuito para entidades esportivas bem como uma carreta itinerante com exposição imersiva e interativa do esporte. O projeto utiliza o esporte como ferramenta para fomento à cultura inovação sustentabilidade educação e tecnologia. O projeto contempla a capacitação dos professores da rede municipal de ensino através das cartilhas educativas sustentáveis do emuseu elaboradas por uma comissão de profissionais especializados. Como legado do projeto há contratação de mão de obra local dos monitores do projeto. Todas as atividades sejam virtuais ou físicas possuem acessibilidade para pessoas com deficiência. é para todas as idades raças gêneros e classes sociais trazendo 12 das 17 odss. O emuseu já possui 50 museus disponíveis gratuitamente no seu portal https://emuseudoesporte.Com.Br/br/home e já rodou 31 cidades do rj mg es e sp. Como exemplo segue o link da entrevista na globo: https://www.Youtube.Com/watch?V=olj7n6tmjds. Além disso possuímos mais de 100 parceiros entre eles onu e unesco. O projeto entrega um legado permanente pois cada cidade por onde a carreta passar ganhará a sua coleção eternizada no portal do emuseu para divulgar ações exitosas do município e engajar a comunidade. Possuirá também o legado de conhecimento pois capacita professores e monitores com foco na sustentabilidade visto que as cartilhas ensinam a criação de materiais esportivos por meio de materiais recicláveis.","Bianca Gama Pena"
"INOVANUTRI JR.- EMPRESA JUNIOR DE NUTRIÇÃO DA UERJ","A inovanutri jr. Foi criada em agosto de 2012 como uma entidade de caráter nacional sendo constituída por 03 categorias: - membros efetivos - membros colaboradores e -conselheiros. A criação da empresa teve como finalidade proporcionar aos alunos de graduação do instituto de nutrição da uerj prioritariamente mas não excludente aos demais cursos acesso ao conhecimento e experiências em empreendedorismo na área de alimentos e nutrição. No mercado competitivo atual faz-se necessário empreendedores com ideias inovadoras e conhecimentos éticos técnico-científicos e práticos possibilitando assim um aprendizado qualificado o que aumenta consideravelmente o potencial nas probabilidades de sucesso empresarial. A empresa tem cnpj e situa-se à rua são francisco xavier nº 524 bloco d / 12.002 maracanã rio de janeiro. O projeto técnico empresarial da inovanutri jr. Concorreu e foi aprovado nos certames do editais empresa júnior uerj de 2022 e 2023 da pró-reitoria de pós-graduação e pesquisa tendo sido o exame de qualificação coordenado pelo departamento de inovação - inovuerj o qual é vinculado à pr-2. O projeto técnico empresarial e o acadêmico extensionista são coordenados por especialista em ciência tecnologia inovação & vigilância sanitária em alimentos e bebidas e a corporação da empresa conta com uma tutora especializada em orientação educacional e pedagógica. A inovanutri jr. Tem como uma de suas missões a realização de atividades empreendedoras junto aos estudantes da uerj com gestão empresarial e comercial administradas pelos alunos da uerj do instituto de nutrição. A empresa está apta a prestar serviços nas áreas de alimento e nutrição com assessoria em produção e sistemas da qualidade & inovação tecnológica em alimentos e bebidas ou atividades afins. A criação da inovanutri jr. é um dos passos iniciais para a consolidação de técnicas de gestão empresarial e comercial como estratégias e suportes à competitividade aos alunos da uerj.","Hilda Duval Barros"
"DESENVOLVIMENTO DO PENSAMENTO COMPUTACIONAL EM ESCOLAS PÚBLICAS DO ESTADO DO RIO DE JANEIRO","A computação é uma área do conhecimento presente nas mais variadas situações da vida dos indivíduos. O período de pandemia da covid-19 reforçou a importância da tecnologia em todos os setores principalmente no ambiente educacional. No ano de 2022 o ministério da educação homologou o parecer sobre o projeto que define normas para o ensino de computação na educação básica. Um dos eixos fundamentais concebidos sobre a computação na educação básica é o pensamento computacional (pc) relacionado à habilidade de resolver problemas e o pensamento crítico e criativo em diversas áreas do conhecimento. Nesse contexto o presente projeto visa desenvolver ações voltadas para a disseminação do pensamento computacional em escolas públicas do rio de janeiro com o objetivo de contribuir para o desenvolvimento de habilidades relacionadas ao pc pelos alunos envolver os professores nesse contexto relacionando o pensamento computacional com as outras áreas de conhecimento presentes na educação básica.","Priscilla Fonseca De Abreu Braz"
