"nome","resumo","coordenador"
"ESCRITÓRIO DE NEGÓCIOS NA ECONOMIA DIGITAL E NOVOS DESAFIOS DO EMPREENDEDOR","Estimular a criação de espaços para estudos e debates sobre negócios na nova economia digital  frente às tecnologias destrutivas da nova revolução industrial  e tecnológica 4.0. De fato  o escritório de negócios em economia digital e novos desafio do empreendedor tem como objetivo ser um elo entre comunidade interna com a externa e a sociedade civil do rio de janeiro e suas vizinhanças. De forma particular na região metropolitana  a prestação de serviços foca a capacitação de empreendedores para enfrentar desafios advindos da nova economia  no mercado cibernético. Serviços em parceria  ações colaborativas na comunidade  são oferecidos no escritório. De natureza diversa  ressaltamos oferta de cursos de curta duração para pme  prefeituras e comunidade em geral  além do desenvolvimento de projetos inovativos. Praticas de consultorias voluntários especializada também compõe o escopo das atividades do escritório  além da criação e manutenção de banco de dados e  publicações técnicas e científicas. A economia digital tem papel de facilitar o processo de transformação da sociedade  proporcionando difusão da tecnologias da informação e das comunicação (tic’s); com investimento em infraestrutura e serviços digitais das cidades; nesse sentido  os negócios digitais direcionam para novos saberes e opções  tais como: inovação criativa; interatividade com o público-alvo; manuseio de grandes bases de dados; e boas práticas e governança corporativa. O projeto se apresenta  portanto  como uma promoção de soluções de negócios digitais para geração de emprego e renda com a criação de um ambiente para a formação  de empreendedorismo digital para enfrentamento de grandes desafios pós-pandemia. São propostas ações continuadas de caráter educativo  social  cultural  científico ou tecnológico  com objetivo de disseminar a cultura empreendedora para a geração de soluções socioambientais inovadoras contribuindo para o desenvolvimento sustentável.","Mila Rosendal Avelino"
"TECNOLOGIAS INOVATIVAS E DISRUPTIVAS: MONITORAMENTO E AVALIAÇÃO DE IMPACTOS SOCIOECONÔMICOS","O projeto visa estimular a cultura empreendedora para a geração de soluções socioambientais inovadoras contribuindo para o desenvolvimento sustentável. Pretende-se promover o diálogo entre a comunidade acadêmica e a comunidade externa reforçando a importância das novas ideias para promover o desenvolvimento sustentável e econômico na região fluminense. A escassez de recursos para investimentos em estrutura  carência e desconhecimento de mercado e falta de capital de giro  são os três principais motivos de insucesso dos novos empreendimentos. Nesse contexto  o mecanismo de conscientização é o primeiro passo para aprimorar o uso das ferramentas de empreendedorismo e da inovação em busca de soluções socioambientais para o desenvolvimento sustentável. Por outro lado  se o desenvolvimento sustentável de um país fomenta a inovação  consequentemente incentiva a competitividade e a melhoria contínua na produtividade das empresas. Com o objetivo de disseminar a cultura do empreendedorismo e do desenvolvimento sustentável especial atenção é dedicada ao comportamento e atitude do empreendedor. Através de palestras são abordadas as habilidades empreendedoras de criatividade  cooperação  competição e confiança para gerenciar situações de mudança  em que seja necessário inovar em relação à forma como vimos atuando. O projeto se apresenta  portanto  como alternativa para divulgação e promoção de construção de soluções socioambientais através do empreendedorismo  saindo da “mesmice” e modificando a forma de interagir com o ambiente. A estratégia de disseminação dessa cultura se dá através de palestras  seminários e jogos didáticos de conscientização. São propostas ações continuadas de caráter educativo  social  cultural  científico ou tecnológico  com objetivo de disseminar a cultura empreendedora para a geração de soluções socioambientais inovadoras contribuindo para o desenvolvimento sustentável.","Mila Rosendal Avelino"
"NAVEGAÇÃO DE PACIENTE ONCOLÓGICO","A epidemiologia do câncer mostra que  com o passar dos anos  tem havido um significativo aumento das neoplasias em todo o mundo  o que demanda a colaboração de organizações e indivíduos dedicados a alcançar a equidade em todo o continuum do câncer  garantindo que todos os pacientes tenham acesso a serviços de navegação baseados em evidências. Como  então  organizar e operar os elementos que levam a aumentos de produtividade  satisfação dos usuários e segurança assistencial em linhas de cuidado oncológico nas unidades de saúde? O projeto objetiva promover a produção de conhecimentos sobre a estruturação e a operação do programa de navegação de pacientes (np) oncológicos  a fim de subsidiar a formulação de soluções de projeto e de gestão  que visem aprimorar funções assistenciais  administrativas e de formação para a entrega de saúde de qualidade à população. Para tal  pretende-se identificar os desafios vigentes nos programas de np oncológico e nas diretrizes de implementação em experiências prévias  em âmbito nacional e/ou internacional. De modo geral  os modelos de np variam na configuração  abordagem e integração no sistema de saúde  e há três modelos evidenciados pela literatura especializada  todos baseados no tipo de serviço realizado por profissionais navegadores. Programas de np oncológico têm experiência consolidada no exterior  sobretudo nos eua  mas a implementação ainda é recente no brasil. Por fim  para além da oncologia  a np pode ser aplicada a toda linha de cuidado em saúde  o que amplia as perspectivas de impacto desse projeto para a população.","Patricia Gomes Ferreira Da Costa"
"NÚCLEO POPULAR DE CONSULTORIA EM EFICIÊNCIA ENERGÉTICA E DIREITO DO CONSUMIDOR","Este projeto é uma iniciativa que visa fortalecer a relação entre consumidores e fornecedores de energia elétrica  promovendo um ambiente de confiança  transparência e responsabilidade. Através da educação  monitoramento e defesa  esperamos garantir que os consumidores recebam um serviço de alta qualidade e que suas necessidades sejam atendidas de maneira justa e eficaz. Este projeto de extensão visa aprimorar a experiência do consumidor de energia elétrica  garantindo a qualidade no fornecimento de energia e protegendo os direitos dos consumidores. A eletricidade desempenha um papel fundamental em nossa vida cotidiana  e a qualidade do serviço elétrico é essencial. O projeto busca alcançar os seguintes objetivos: educação do consumidor  monitoramento da qualidade da energia  mediação e resolução de conflitos  promoção da eficiência energética  advocacia e defesa dos direitos do consumidor.","Paulo Eduardo Darski Rocha"
"DESENVOLVIMENTO DE APLICATIVOS PARA SERVIÇOS ATRAVÉS DO DESIGN THINKING","Nas últimas décadas a sociedade vem experimentando um longo processo de mudanças  causada  principalmente  pelo desenvolvimento rápido de novas tecnologias que assumem um espaço cada vez maior no cotidiano da vida humana. Apesar de toda a tecnologia disponível  o brasil ainda está atrasado na automatização de muito de seus processos  incluindo o de coleta de dados sobre instituições públicas e a qualidade dos serviços que elas prestam. As pressões econômicas sobre os serviços públicos são mundialmente crescentes e demandam mais entregas com menos recursos. Os desafios são pesados: como prover mais serviços  de forma rápida  melhor e barata? Como lidar com as constantes mudanças  o crescimento de demandas e a pressão por eficiência econômica? Esses são os problemas complexos que o setor público tem que enfrentar. E problemas complexos devem ser enfrentados por abordagens inovadoras de solução de problemas. O design thinking por ser uma abordagem que  ao favorecer a inovação  a compreensão da cadeia de valor e focar na experiência do usuário  em sua aplicação aos serviços (design de serviços)  permite a conceituação de soluções relevantes tanto para o estado  quanto para todos os atores envolvidos  direta ou indiretamente. Assim  além de ser capaz de promover a inovação e a eficiência no serviço público  é capaz de aumentar a satisfação dos usuários e gerar diálogo entre as partes. A crescente demanda por design de serviços públicos deriva do advento de novas tecnologias e facilidades  que originaram uma nova era de criação de valor. Este projeto ao utilizar o design thinking busca trazer melhorias aos serviços públicos através da criação de aplicativos criados em plataformas low-code. Dada sua facilidade e rapidez para o desenvolvimento de aplicativos  essas as plataformas ganham cada vez mais espaço no mercado  no ambiente acadêmico e  se mostram bastante úteis para criações pequenas ou protótipos de grandes projetos.","Ricardo Miyashita"
"JOGOS PARA TREINAMENTO DE ESTUDANTES E PROFISSIONAIS DE ENGENHARIA DE PRODUÇÃO","A utilização de jogos para treinamento profissional vem se tornando uma prática cada vez mais utilizada no brasil por proporcionar diversos benefícios. Esse projeto visa desenvolver jogos de simulação voltados para o treinamento em gestão para estudantes e profissionais de engenharia de produção. Para o desenvolvimento dos jogos será utilizada o método business game canvas  que sistematiza o processo de desenvolvimento  enfatizando os conceitos que devem ser aprendidos pelos que estão sendo treinados. A utilização de jogos confere aos participantes uma melhoria no aprendizado e o desenvolvimento de conhecimentos  habilidades e atitudes  através de uma prática vivencial em um ambiente simulado para treinamento de situações que acontecem no âmbito profissional.","Ricardo Miyashita"
"PROJETO ACADÊMICO PARA EMPRESA JÚNIOR DE ENGENHARIA HIDROS CONSULTORIA","A hidros consultoria é uma empresa júnior de engenharia da universidade do estado do rio de janeiro  criada em 1998  sediada na faculdade de engenharia  designada como “hidros consultoria- empresa junior de engenharia da uerj”  cnpj: 03.334.068/0001-03 – data de abertura: 03/05/1999  inserida no pool de empresas catalogadas no inov uerj  há 10 anos. As finalidades da empresa são: apresentar aos estudantes de engenharia um ambiente profissional já dentro da universidade  antes de entrarem em um mercado de trabalho. Através do ar empresarial  o desenvolvimento de projetos e a prestação de serviços são preferencialmente dirigidos para micro e pequenas empresas e para o terceiro setor em funcionamento ou em fase de abertura ou  ainda  para pessoas físicas  visando o desenvolvimento da sociedade;  além de prestar serviços nas nove áreas de engenharia oferecidas pela fen  também atua em cursos oferecidos pela própria hidros  em eventos de avaliação dos resultados da empresa  na formulação do planejamento estratégico e na elaboração de metas. Nos encontros promovidos apenas para os componentes da empresa é oferecida uma programação abrangente incluindo o balanço de atividades  a verificação dos resultados  o estabelecimento das metas e a escolha das estratégias para o alcance dos resultados esperados.","Roberto Bressan Nacif"
"DIFUSÃO DO USO EFICIENTE DA CALCULADORA FINANCEIRA HP-12C","O presente projeto de extensão objetiva preparar todos aqueles que tenham interesse em utilizar uma ferramenta  a calculadora financeira hp-12c  para dar suporte as suas decisões financeiras pessoais e profissionais. Com o advento da internet a calculadora hp-12c  cujo uso ficava restrito a um pequeno grupo  passou a poder ser utilizada por qualquer pessoa que tivesse acesso à rede. Assim  mesmo aqueles que não podem ou não querem comprar a calculadora poderão usufruir dela uma vez que existem vários aplicativos gratuitos para celular  para computador e para tablet que simulam a hp-12c. O intuito do projeto é proporcionar a difusão do uso eficiente da hp-12c de forma que se explore ao máximo os recursos disponibilizados nessa calculadora.","Silvia Dos Reis Alcântara"
"DIFUSÃO DO USO EFICIENTE DE FERRAMENTAS TECNOLÓGICAS NAS ATIVIDADES DE ENSINO E DE APRENDIZAGEM","A revolução digital  protagonista de rápidas e substanciais alterações na forma como as pessoas se relacionam  aprendem e trabalham nos dias de hoje  mudou o mundo de forma irreversível. Segundo löbler (2010)  estudos concluíram que as tecnologias digitais podem promover inclusão social  maior igualdade de oportunidade (equidade)  maior eficiência na execução das atividades e inovação. Dessa forma  aqueles que ainda não participam desse mundo digital terão que se adaptar às novas demandas para não ficarem fadados a perderem as mais diversas oportunidades pessoais e profissionais e aqueles que subutilizam as ferramentas tecnológicas terão que se atualizar e aprender a utilizá-las de forma eficiente  pelo mesmo motivo. Sendo assim  reconhecendo a relevância desse tema para a sociedade contemporânea como um todo  a presente proposta de projeto objetiva difundir e esclarecer a utilização de algumas ferramentas tecnológicas gratuitas por meio de mídia digital e/ou material impresso  com o objetivo de promover maior eficiência na utilização dessas ferramentas tecnológicas que poderão ser utilizadas para melhorar o ensino  a aprendizagem  e  também  várias atividades profissionais.","Silvia Dos Reis Alcântara"
"UERJBOTZ - EQUIPE DE ROBÓTICA DA UERJ","Fundada em 2013  a uerjbotz busca prover aos seus integrantes a aplicação prática dos conhecimentos adquiridos ao longo do curso de engenharia (e de outras áreas)  promovendo seus desenvolvimentos técnico e acadêmico  através do desenvolvimento de robôs para competição e ensino. Os robôs são projetados e construídos pelos estudantes e supervisionados pelo coordenador  usando infraestrutura cedida pela uerj. Além da participação em competições  a uerjbotz busca servir à sociedade através de estudos e/ou projetos que promovam o desenvolvimento econômico e social da comunidade  do oferecimento de cursos de curta duração às comunidades interna e externa  facilitando acesso a muitos que dispõem de poucos recursos  e da realização de projeto de robótica educacional  atualmente coordenado pela equipe junto à escola  municipal francisco manuel  levando conhecimentos de robótica para crianças e adolescentes  provendo-lhes novas perspectivas sobre o mundo. Este projeto de extensão visa dar à uerjbotz suporte para a continuidade das atividades de pd&i com propósitos educacionais  incluindo competições  disseminação de conhecimento e humanização da robótica. Em 2023  mais de 4500 pessoas foram alcançadas pelas atividades presenciais ou remotas da uerjbotz  a equipe esteve presente em quatro competições de robótica importantes  incluindo a maior da américa latina  com robôs desenvolvidos especialmente para participação nas categorias vsss e sek  tendo  alcançando 5 pódios nas riw robotics chalenge e primeiro circuito banco do brasil de robótica. A uerjbotz participou ativamente da semana de extensão da uerj  da 2a mostra aeroespacial do rio de janeiro e de outros eventos onde expôs seus trabalhos e evidenciou o nome da uerj  além de ter ministrado minicursos tais como um de impressão 3d na semana de engenharia da uerj. Em 2024 pretende-se ampliar a atuação da equipe e o alcance dos projetos realizados  além desenvolver robôs para participação em uma nova categoria da larc 2024.","Téo Cerqueira Revoredo"
"INOVAÇÃO EM PROJETO E GESTÃO DE OPERAÇÕES","O ambiente das operações passou por mudanças significativas na última década  colocando desafios a forma como as operações são percebidas e praticadas. Dois dos mais notáveis desafios decorrem do nível crescente de complexidade e incerteza. Historicamente o foco da área era principalmente em ambientes de produção  mas hoje o campo também abrange questões pertinentes à p&d  serviços  cadeias de suprimentos e varejo. Esta ampliação do objeto  com contextos cada vez mais variados  colocou desafios adicionais a serem resolvidos pela teoria de operações. Neste contexto  insere-se a presente proposta de projeto que visa a investigação e desenvolvimento de soluções inovadoras para os desafios reais de organizações. Como método  esta proposta propõe a adoção de forma articulada dos procedimentos de revisão bibliográfica sistemática da literatura; e da condução de pesquisas de campo  tanto em forma de estudos de caso  como em forma de solução de problemas organizacionais.","Thais Spiegel"
"PROJETO E GESTÃO DE OPERAÇÕES DE SAÚDE","Os sistemas de saúde devem ser projetados e geridos para lidar tanto com uma grande variedade de roteiros assistenciais quanto com um grande volume de pacientes a serem atendidos. Trata-se de um caso complexo para as soluções de gestão da produção. Neste contexto  o presente projeto procura promover uma maior aproximação entre alunos  pesquisadores e docentes da engenharia de produção e as unidades de saúde  reconhecendo as mesmas como objeto de projeto e gestão relevante. Assim  considera uma preocupação relevante  do ponto de vista dos sistemas de produção de bens e serviços (além do impacto social)  entender como atender as necessidades da população  e obter ganhos de eficiência nos serviços de saúde  conciliando diferentes dimensões  tais como qualidade  confiabilidade  velocidade  disponibilidade com eficiência nas operações e compatibilidade de custos. Adotando procedimentos de campo  que dialoguem com as questões reais das unidades de saúde  visa o desenvolvimento de conhecimento que subsidie a formulação de soluções de projeto e gestão que promovam melhorias nas funções assistenciais (fim)  administrativas e de formação (meio) para a entrega de saúde de qualidade à população.","Thais Spiegel"
"EMUSEU DO ESPORTE","O projeto em tela resume-se como uma proposta de desenvolver aplicativos tecnológicos nas várias áreas do conhecimento  em plataformas de software livre disseminando e desenvolvendo uma cultura de tecnologia como ferramenta estratégica e inovadora  onde a visão do pesquisador  aluno   empreendedor é a mola propulsora de todo o desenvolvimento.","Bianca Gama Pena"
"TECNOLOGIA DA INFORMAÇÃO CORPORATIVA E UNIVERSIDADE","As grandes empresas costumam ter alguma similaridade em sua organização de trabalho  em especial nas atividades que lhes são comuns. Isso é particularmente verdade quando consideramos a área de tecnologia da informação (ti)  onde as práticas comuns são frequentemente agrupadas sob o termo ""tecnologia da informação corporativa"" (ti corporativa). Surpreendentemente  as atividades do dia a dia da ti corporativa raramente fazem parte do currículo de cursos de graduação em ciência da computação. Esta falta de conhecimento pode criar dificuldades iniciais para os alunos que pretendem ingressar no mercado de trabalho em grandes empresas. Por outro lado  a abundância de ""regras"" e práticas específicas na ti corporativa pode tornar essa área menos atraente para estudantes e ex-alunos universitários. O presente projeto visa preencher essa lacuna na formação  oferecendo aos alunos a oportunidade de adquirir conhecimento sobre a ti corporativa. Isso não apenas facilitará sua transição e adaptação no mercado de trabalho em grandes empresas  mas também tem o potencial de atrair alunos que  sem essa exposição ao conhecimento de ti corporativa  poderiam não considerar carreiras na área de ti em grandes empresas como uma opção viável.","Eduardo Goncalves Galucio"
"PRESTAP PROGRAMA DE ESTATÍSTICA APLICADA","O prestap tem por finalidade a profissionalização de discentes dos cursos de estatística e ciências atuariais; apoiar docentes da uerj no tratamento estatístico de dados necessários em suas atividades de pesquisa; apoiar órgãos internos e externos na elaboração de projetos que envolvam pesquisa quantitativa; formular convênios de cooperação técnica com a universidade para apoio a alunos de pós-graduação em estudos quantitativos de suas teses e dissertações; promover e participar de eventos acadêmicos para a disseminação de estatística  pesquisa de mercado e atuária","Guilherme Caldas De Castro"
"FERRAMENTAS PARA RECUPERAÇÃO DA INFORMAÇÃO E EXTRAÇÃO DE CONHECIMENTO APLICADA À SEGURANÇA PÚBLICA","O estado do rio de janeiro (erj)  apesar de todas suas qualidades  possui muitos problemas devido a deficiências na gestão pública  relacionados à educação  saúde e segurança  além do agravamento do problema financeiro que existe  sem perspectivas de solução  no curto ou médio prazo.   Particularmente  os problemas de segurança pública têm sido um dos que mais tem afetado a todos  e por isso a importância e necessidade em adequar o planejamento de estratégias reativas e preventivas. Para isso precisa-se melhorar a capacidade de observar as informações e dados criminais  para extrair informação das bases de dados disponíveis. Os trabalhos desenvolvidos no âmbito desse projeto de extensão serão de grande utilidade no disque-denúncia-dd(empresa que apoia a segurança pública do erj) com o qual se está finalizando um convênio de colaboração técnica. Machine learning (ml) e o advento do deep learning (subárea de   ml) permitiram  analisar grandes volume de dados e encontrar solução para problemas mais complexos. A área de processamento de linguagem natural (pln)  que possui enorme demanda por empresas (públicas e privadas) e pela sociedade de forma geral (chatbots e aplicativos para tradução e auxílio por voz para executar tarefas por comando de voz  por exemplo)  foi uma das grandes beneficiadas. Assim  o objetivo deve projeto é o desenvolvimento de soluções  baseadas em processamento de linguagem natural e large language models (llms)  para problemas de dados não estruturados (textos)  mas especificamente textos em português coloquial e popular oriundo de denúncias (dd) e redes sociais. Apesar das soluções propostas terem motivação na segurança pública  as soluções propostas nesse projeto podem ser adaptadas para outras áreas que precisem extrair conhecimento e informação de campos textuais  através de técnicas de processamento de linguagem natural  tais com o formulário de prontuários médicos  peças jurídicas de todas as áreas do direito  etc.","Karla Tereza Figueiredo Leite"
"PROCESSAMENTO DE LINGUAGEM NATURAL APLICADA AO DIREITO TRIBUTÁRIO","Considerando os desafios no sistema tributário nacional  onde diferentes entidades governamentais criam leis tributárias muitas vezes conflitantes  resultando em problemas jurídicos para as empresas. Devido a essas dificuldades  a sefaz-rj possui um canal de atendimento pelo sistema “fale conosco” usado para esclarecer dúvidas de contribuintes (mais de 300 mil contribuintes no estado do rio de janeiro) enviadas por e-mail. Com o distanciamento social  ocasionado pela covid-19  a automatização das respostas para um maior volume de mensagens recebidas  tornou-se fundamental e ganhou maior foco desde então. Dessa forma  esse projeto apresenta a proposta de pesquisa e desenvolvimento para construção de um sistema automático de respostas às dúvidas de contribuintes  a partir investigação de técnicas de processamento de linguagem natural  baseada em large language models (llm)  visando  em um primeiro momento  a classificação das dúvidas de contribuintes segundo os tipos de tributos/taxas e assuntos principais de que tratam as dúvidas enviadas e respostas a partir de perguntas(dúvidas dos contribuintes). Além disso   arrecadação de tributos entra no projeto somando a importância de tal assunto para gestores e planejamento financeiro de qualquer ente em um país  seja ele municipal  estadual ou federal  e consequentemente para a sociedade como um todo  destacado-se o fato do estado do rio de janeiro estar sob regime de recuperação fiscal desde 2020.","Karla Tereza Figueiredo Leite"
"SAÚDE INTELIGENTE","O uso de inteligência artificial (ia) na saúde tem o potencial de transformar significativamente a forma como os cuidados de saúde são entregues  diagnosticados e administrados. Esta área é fundamental para analisar grandes volumes de dados  ajudando a identificar padrões e correlações que seriam difíceis de detectar manualmente. Assim  modelos que possam ser explorados  visando a extração de informações relevantes para diagnóstico  tratamentos  avaliações  entre outros  de forma a gerar o  auxílio adequado para a tomada de decisão nas condutas médicas eficazes e eficientes. Nesse projeto propõem-se o uso de machine learning para o desenvolvimento de modelos visando estudar e compreender as características clínicas e desfechos de pacientes internados com covid-19  sob a influência dos diferentes tipos de vacinas tomadas. Além disso  também será feito estudo e inferência da capacidade intrínseca (indicador usado para avaliar as características de indivíduos em de domínios que envolvem aspectos físicos e mentais) de  idosos  considerando raça  sexo  região entre outros.  Assim  entende-se que o uso cuidadoso e ético de machine learning na área da saúde tem o potencial de melhorar a acurácia dos diagnósticos  personalizar os tratamentos  reduzir custos  e  em última análise  gerar políticas públicas para melhorar a gestão e qualidade de vida para a população.","Karla Tereza Figueiredo Leite"
"ESTATÍSTICA SEM FRONTEIRAS","Com a popularização cada vez maior das tecnologias de informação e comunicação (tic)  vivemos numa nova economia do conhecimento e na cibercultura que caracteriza a sociedade pós-moderna. Neste ambiente  a análise de dados e informações vem se tornando uma atividade cada vez mais demandada por empresas e pelo público em geral. Entretanto  devido aos volumes de informações disponíveis já enormes e ainda em ritmo crescente  conseguir reunir estas informações  saber usá-las e analisá-las em tempo hábil vem se tornando um possível entrave e um desafio a ser superado. A emergência do que se convenciona chamar por ciência de dados ilustra bem este fenômeno. Neste cenário  a estatística desponta enquanto uma ciência que serve como instrumento empírico clássico para o avanço das variadas ciências  dotada de um conjunto de ferramentas analíticas que vem de encontro a algumas das necessidades que a era do big data prescinde. Os métodos e técnicas utilizados nas várias áreas da ciência estatística envolvem processamentos de dados e informações que atualmente são melhores solucionados com o apoio de ferramentas computacionais. Tradicionalmente  as ferramentas existentes  de fácil manejo e utilização amigável  são softwares proprietários  de códigos fechados e custos onerosos. Por outro lado  emergem recentemente ferramentas livres  de código aberto  de qualidade e sem custo de aquisição  tais como a plataforma r (http://www.R-project.Org)  aplicativos de escritório como os do libreoffice (http://pt-br.Libreoffice.Org/)  sistemas de gerenciamento de banco de dados tais como o postgresql (http://www.Postgresql.Org/)  redistribuídos e/ou modificados sob os termos da licensa gnu general public license (http://www.Gnu.Org/copyleft/gpl.Html). Entretanto  a adoção destas e outras ferramentas livres  que trariam vantagens de custos e tecnológicas  carecem de uma infraestrutura de difusão e esbarram em resistências culturais. Este projeto contribui para a superação desses entraves.","Marcelo Rubens Dos Santos Do Amaral"
"TRANSIÇÃO ENERGÉTICA: VANTAGENS E DESAFIOS TÉCNICOS DAS ENERGIAS RENOVÁVEIS PARA O EQUILÍBRIO ENTRE CUSTOS  SEGURANÇA E MUDANÇAS CLIMÁTICAS","A preocupação com o aquecimento global - ou mudanças climáticas (mc)  e com o aumento das emissões de gases de efeito estufa (gee)  culminou com o acordo de paris em 2015  que visa limitar o aumento da temperatura do planeta. Ao contrário do brasil  o setor energético mundial tem sido um dos principais atores da mc  contribuindo com pelo menos 2/3 das emissões de gee; logo  o acordo de paris é um acordo sobre energia. Em consequência  está em curso no mundo e no brasil uma transição energética com a aceleração da descarbonização e a implementação em larga escala de tecnologias renováveis (eólica e solar)  em conjunto com uma transformação tecnológica via descentralização e digitalização dos sistemas elétricos. Apesar das vantagens  a intermitência dessas fontes constitui desafio para sua integração ao sistema. Uma capacidade inadequada de prever as suas produções nos diversos horizontes de tomada de decisão afeta adversamente o trade-off entre segurança  custo e mc. Assim  é fundamental: (i) o desenvolvimento de metodologias e softwares para representar as incertezas inerentes  via métodos baseados em modelos ou dados  e.G. Técnicas probabilísticas  estatísticas e de aprendizado de máquinas  sistemas inteligentes  simulação e otimização estocástica; (ii) que o desenvolvimento tecnológico conduza a tarifas módicas para os consumidores; (iii) que inclua outras políticas públicas  como a transição energética nos sistemas isolados. Atento a esses desafios  o ime vem desenvolvendo pesquisas na área. Dada a indissociabilidade entre ensino  pesquisa e extensão  objetiva-se disseminar e aplicar os resultados das pesquisas desenvolvidas contribuindo para a formação e atração de estudantes de graduação e pós-graduação (uerj e outras ies) e apoiando docentes nesta área multidisciplinar do conhecimento  além de dialogar com a sociedade  por meio de ações de conscientização e de multiplicação do aprendizado  e desenvolver parcerias com organizações privadas e governamentais.","Maria Elvira Pineiro Maceira"
"DESENVOLVIMENTO DO PENSAMENTO COMPUTACIONAL EM ESCOLAS PÚBLICAS DO ESTADO DO RIO DE JANEIRO","A computação é uma área do conhecimento presente nas mais variadas situações da vida dos indivíduos. Recentemente  o ministério da educação homologou o parecer sobre um projeto que define normas para o ensino de computação na educação básica. Um dos eixos fundamentais concebidos sobre a computação na educação básica é o pensamento computacional  relacionado à habilidade de resolver problemas e o pensamento crítico e criativo em diversas áreas do conhecimento. Assim  o presente projeto visa dar continuidade ao desenvolvimento e realização de um conjunto de oficinas relacionadas ao pensamento computacional e a área de programação em escolas da rede pública no âmbito do estado do rio de janeiro com objetivo de contribuir para o desenvolvimento de habilidades nessa área pelos alunos  além de relacionar com as outras áreas de conhecimento presentes na educação básica.","Priscilla Fonseca De Abreu Braz"
"INSILICONET: CONSTRUINDO PONTES PARA O FUTURO","A insiliconet é um espaço de colaboração onde diversos atores da sociedade são convidados a trazer seus problemas técnicos para construir  em conjunto com os membros acadêmicos  soluções tecnológicas inovadoras baseadas em ferramentas digitais. Este projeto de extensão envolve uma rede de cinco universidades e uma instituição de pesquisa sediadas no estado do estado do rio de janeiro (uerj  uff  ufrj  ufrrj  puc-rio  e senai cetiqt) e profissionais com experiência na área de engenharia de sistemas em processos (process systems engineering  pse). A insiliconet tem a missão de promover o desenvolvimento científico e tecnológico  comprometidos não apenas com o desempenho econômico  mas com os impactos sociais e ambientais por meio de atividades de extensão integradas a iniciativas de pesquisa e ensino em pse  contemplando: a) fábrica de aprendizagem  que desenvolve competências e habilidades de discentes de graduação e pós-graduação para o trabalho colaborativo empregando pse na solução de problemas tecnológicos  sociais e ambientais tratáveis por ferramentas de engenharia digital; b) oferta de cursos de extensão que promovam competência para o desenvolvimento de pesquisa  tecnologia e inovação; c) identificação das necessidades tecnológica da sociedade no contexto das demandas do setor industrial e análise de como estas podem ser atendidas por meio de parcerias d) promoção de projetos de pesquisa e desenvolvimento integrando discentes de graduação e pós-graduação  abordando problemas tecnológicos relevantes envolvendo as instituições parcerias e empresas do setor industrial..","Andre Luiz Hemerly Costa"
"LABORATÓRIO SOCIOAMBIENTAL DE ENGENHARIA CIVIL  ARQUITETURA E URBANISMO – LSECAU","O presente projeto de extensão apresenta como foco de interesse principal a criação de um laboratório socioambiental de engenharia civil  arquitetura e urbanismo (lsecau) na uerj  com a configuração de um escritório modelo vinculado a faculdade de engenharia – dcct/fen/uerj. Assim  a proposta do projeto de extensão é desenvolver uma participação discente expressiva na execução de estudos e elaborações de projetos e pesquisas de cunho socioambiental  colaborando para o ensino  a pesquisa e a extensão  ao garantir uma vivência profissional complementar  aproximando os alunos à realidade do mercado profissional. O lsecau  conta com uma estrutura transdisciplinar  buscando  a partir de um atravessamento de saberes  o desenvolvimento de mapeamentos e estudos tecnológicos para qualificação de construções de interesse social. Desta forma  o lsecau pretende detectar potenciais e construir parcerias em comunidades carentes  associações de moradores  instituições beneficentes  entre outros  e também com profissionais que atuem informalmente em suas comunidades  buscando o mapeamento e as investigações técnicas sobre os saberes construtivos autóctones encontrados nas comunidades ou grupos pesquisados e construindo possíveis parcerias que busquem aprimoramento. Tomaremos como base para as parcerias e serviços a aplicação da lei 11.888 de 24 de dezembro de 2008. Esta lei federal  garante assistência técnica gratuita para famílias de baixa renda  prestada por profissionais habilitados tecnicamente nos campos da arquitetura  urbanismo e engenharia  para projetos de construções e moradia para famílias com renda mensal de até três salários mínimos. Dentre os grupos habilitados para prestação dos serviços  estão descritos os profissionais vinculados aos “programas de extensão universitária  por meio de escritórios-modelo”.","André Luiz Carvalho Cardoso"
